3036143C7C4DAC002000BCA7,6,2023-08-23, 7:16:11 AM EDT,,-58,52
303614456C0306C02000002E,1,2023-08-23, 7:26:09 AM EDT,,-65,38
303614456C057840200001D4,1,2023-08-23, 7:27:52 AM EDT,,-43,82
30361431CC4B77C02006CCE6,1,2023-08-23, 7:23:28 AM EDT,,-44,80
30361431CC4B77C02005FFE1,3,2023-08-23, 7:21:33 AM EDT,,-47,74
30361431CC4B77C020092BAB,2,2023-08-23, 7:21:37 AM EDT,,-59,50
30361431CC4B77C02008F658,4,2023-08-23, 7:25:02 AM EDT,,-64,40
3036143C7C608E8020000214,2,2023-08-23, 7:25:22 AM EDT,,-49,70
3036143C7C6135C020000F4D,8,2023-08-23, 7:16:03 AM EDT,,-61,46
3036143C7C52A28020000715,1,2023-08-23, 7:26:47 AM EDT,,-49,70
30361431CC4B77C020092C36,1,2023-08-23, 7:22:45 AM EDT,,-35,98
303614456C01BE80200001B3,3,2023-08-23, 7:16:02 AM EDT,,-61,46
3036143C7C5F5D80200000B6,3,2023-08-23, 7:20:24 AM EDT,,-42,84
3036143C7C5E718020000978,9,2023-08-23, 7:17:16 AM EDT,,-58,52
30361431CC4B77C02007A8CA,1,2023-08-23, 7:19:12 AM EDT,,-53,62
3036143C7C4A510020005FC2,5,2023-08-23, 7:21:25 AM EDT,,-62,44
303614456C03FB81CB060161,12,2023-08-23, 7:16:54 AM EDT,,-56,56
30361431CC4B77C02008ECA8,1,2023-08-23, 7:21:26 AM EDT,,-56,56
30361431CC4B77C02006D510,2,2023-08-23, 7:26:06 AM EDT,,-43,82
30361431CC4B77C020092ECF,2,2023-08-23, 7:19:49 AM EDT,,-55,58
3036143C7C5C984020000012,20,2023-08-23, 7:25:00 AM EDT,,-59,50
3036143C7C341F00200006E2,7,2023-08-23, 7:25:03 AM EDT,,-50,68
3036142C8412180020001EAD,5,2023-08-23, 7:16:00 AM EDT,,-56,56
3036143C7C612E4020000146,2,2023-08-23, 7:24:24 AM EDT,,-40,88
3036143C7C341C8020000EFF,1,2023-08-23, 7:21:36 AM EDT,,-59,50
30361438BC536A0020001448,17,2023-08-23, 7:16:56 AM EDT,,-61,46
30361431CC4B774020026E41,1,2023-08-23, 7:22:06 AM EDT,,-55,58
303614456C03E0C0200002E9,2,2023-08-23, 7:17:12 AM EDT,,-45,78
3036143C7C591B40200006AA,9,2023-08-23, 7:18:42 AM EDT,,-53,62
3036143C7C5C47402000010C,4,2023-08-23, 7:16:21 AM EDT,,-67,34
3036143C7C5EF60020000429,2,2023-08-23, 7:16:28 AM EDT,,-60,48
303614456C0820C02000057E,8,2023-08-23, 7:16:11 AM EDT,,-54,60
30361431CC4B77C02008F4D8,2,2023-08-23, 7:17:57 AM EDT,,-46,76
3036143C7C4A50402000BC34,5,2023-08-23, 7:18:28 AM EDT,,-43,82
3036143C7C5EE1C02000008A,5,2023-08-23, 7:16:03 AM EDT,,-66,36
30361431CC4B77C020092E9B,5,2023-08-23, 7:21:50 AM EDT,,-53,62
30361431CC4B77C02006D4AC,4,2023-08-23, 7:22:31 AM EDT,,-50,68
303614456C057B00200001CE,3,2023-08-23, 7:21:58 AM EDT,,-41,86
303614456C01C8002000039C,4,2023-08-23, 7:16:13 AM EDT,,-59,50
303614456C0378402000003E,2,2023-08-23, 7:22:15 AM EDT,,-57,54
